DATE,HOME_TEAM,AWAY_TEAM,HOME_GOALS,AWAY_GOALS,EXPECTED_GOALS_HOME,EXPECTED_GOALS_AWAY,TEAM_POSSESION_HOME,TEAM_POSSESION_AWAY,TOTAL_SHOTS_HOME,TOTAL_SHOTS_AWAY,SHOTS_ON_TARGET_HOME,SHOTS_ON_TARGET_AWAY,BIG_CHANCES_HOME,BIG_CHANCES AWAY,CORNERS_HOME,CORNERS_AWAY,%_PASSES_SUCCEED_HOME,%_PASSES_SUCCEED_AWAY,EXPECTED_GOALS_REMATES_À_BALIZA_HOME,EXPECTED_GOALS_REMATES_À_BALIZA_AWAY,SHOTS_OF_TARGET_HOME,SHOTS_OF_TARGET_AWAY,BLOCKED_SHOTS_HOME,BLOCKED_SHOTS_AWAY,SHOTS_INSIDE_THE_BOX_HOME,SHOTS_INSIDE_THE_BOX_AWAY,SHOTS_OUTSIDE_THE_BOX_HOME,SHOTS_OUTSIDE_THE_BOX_AWAY,SHOTS_AT_CROSSBAR_HOME,SHOTS_AT_CROSSBAR_AWAY,TOUCHES_IN_THE_OPPOSITION_AREA_HOME,TOUCHES_IN_THE_OPPOSITION_AREA_AWAY,ACCURATE_DEEP_PASSES_HOME,ACCURATE_DEEP_PASSES_AWAY,OFFSIDES_HOME,OFFSIDES_AWAY,FREE_KICK_HOME,FREE_KICK_AWAY,%_LONG_PASSES_HOME,%_LONG_PASSES_AWAY,%_PASSES_FINAL_THIRD_HOME,%_PASSES_FINAL_THIRD_AWAY,%_CROSSES_HOME,%_CROSSES_AWAY,EXPECTED_ASSISTS_HOME,EXPECTED_ASSISTS_AWAY,THROWS_HOME,THROWS_AWAY,FOULS_HOME,FOULS_AWAY,%_TACKLES_HOME,%_TACKLES_AWAY,DUELS_WON_HOME,DUELS_WON_AWAY,CLEARENCES_HOME,CLEARENCES_AWAY,INTERCEPTIONS_HOME,INTERCEPTIONS_AWAY,ERRORS_THAT_LEAD_TO_SHOTS_HOME,ERRORS_THAT_LEAD_TO_SHOTS_AWAY,ERROS_THAT_LEAD_TO_GOAL_HOME,ERROS_THAT_LEAD_TO_GOAL_AWAY,EXPECTED_GOALS_ON_TARGET_FACED_HOME,EXPECTED_GOALS_ON_TARGET_FACED_AWAY,GOLS_PREVENTED_HOME,GOLS_PREVENTED_AWAY
19-05-2025,Cruzeiro,Atletico-MG,0,0,1.44,0.17,53%,47%,21,7,4,3,3,0,15,1,79%,73%,0.96,0.31,8,4,9,0,13,3,8,4,1,0,26,7,0,0,1,2,17,15,53%,41%,63%,60%,27%,13%,0.68,0.16,32,28,15,17,75%,80%,42,52,30,36,9,8,0,0,0,0,0.31,0.96,0.31,0.96
19-05-2025,Internacional,Mirassol,1,1,2.28,0.48,66%,34%,24,8,11,2,2,1,6,2,89%,78%,2.15,1.01,9,3,4,3,13,5,12,3,2,0,38,9,0,0,1,3,10,10,73%,41%,81%,55%,19%,71%,1.31,0.52,28,21,10,10,64%,68%,60,43,4,41,10,16,0,0,0,0,1.01,2.15,-0.05,1.15
18-05-2025,Flamengo,Botafogo RJ,0,0,0.68,0.54,60%,40%,15,8,3,2,1,1,7,3,89%,82%,0.73,0.47,4,5,8,1,8,7,7,1,0,0,24,15,1,0,2,2,23,9,68%,51%,78%,65%,21%,50%,0.82,0.45,18,19,9,23,67%,50%,50,51,17,31,12,4,0,1,0,0,0.47,0.73,0.47,0.73
18-05-2025,RB Bragantino,Palmeiras,1,2,0.32,0.73,49%,51%,9,15,2,5,0,0,8,12,79%,75%,0.61,1.82,3,3,4,7,4,8,5,7,0,0,14,21,0,0,1,0,12,15,52%,36%,66%,54%,20%,25%,0.20,0.33,18,17,15,12,67%,74%,64,53,47,20,7,10,0,0,0,0,1.82,0.61,-0.18,-0.39
18-05-2025,Bahia,Vitoria,2,1,0.44,2.14,46%,54%,8,23,2,8,1,4,1,10,82%,90%,0.98,2.11,3,11,3,4,5,12,3,11,0,1,17,19,0,0,0,1,23,12,45%,58%,69%,84%,20%,24%,1.23,1.26,11,22,12,23,79%,58%,61,42,28,15,9,8,1,0,0,0,2.11,0.98,1.11,-1.02
18-05-2025,Corinthians,Santos,1,0,0.82,0.50,63%,37%,11,6,2,1,1,1,5,2,91%,83%,1.01,0.00,5,3,4,2,5,3,6,2,0,0,9,12,0,0,0,0,14,8,79%,37%,79%,52%,33%,25%,0.98,0.67,20,16,8,14,58%,65%,46,36,20,16,5,3,0,0,0,0,0.50,1.01,0.50,0.01
18-05-2025,Juventude,Fluminense,1,1,0.45,1.73,33%,67%,9,17,1,7,0,3,5,5,75%,89%,0.03,2.02,5,5,3,5,5,8,4,9,0,1,18,20,0,0,0,0,13,18,40%,42%,61%,77%,24%,33%,0.48,1.32,15,19,18,13,68%,92%,49,47,24,25,7,7,1,0,0,0,2.02,0.03,1.02,-0.97
18-05-2025,Sao Paulo,Gremio,2,1,2.63,1.06,61%,39%,20,3,5,3,4,1,8,3,86%,74%,1.81,1.10,9,0,6,0,14,3,6,0,0,0,25,10,0,1,1,0,13,14,37%,44%,69%,42%,38%,33%,0.93,0.51,18,29,14,13,75%,50%,51,43,16,22,18,7,0,0,0,0,1.10,1.81,-0.43,-0.19
17-05-2025,Vasco,Fortaleza,3,0,1.60,0.87,50%,50%,14,10,7,3,2,1,4,7,86%,83%,2.44,0.42,4,6,3,1,7,4,7,6,1,0,22,18,0,1,3,1,11,12,52%,47%,75%,68%,38%,7%,1.88,0.88,18,18,12,11,78%,71%,43,42,39,18,2,5,0,0,0,0,0.42,2.44,0.42,-0.56
17-05-2025,Ceara,Sport Recife,2,0,0.59,0.65,42%,58%,7,9,3,4,1,1,5,8,79%,84%,1.28,1.26,2,4,2,1,3,4,4,5,0,0,11,22,1,0,3,2,16,14,49%,46%,55%,71%,15%,45%,0.37,0.76,16,25,14,16,54%,50%,57,51,29,34,5,5,1,0,0,0,1.26,1.28,1.26,-0.72
13-05-2025,Santos,Ceara,0,0,0.79,0.60,67%,33%,14,13,1,6,0,1,9,6,82%,77%,0.57,0.52,6,7,7,0,6,8,8,5,0,0,20,11,1,0,5,3,21,11,46%,48%,67%,64%,26%,33%,0.95,0.36,22,12,11,21,80%,57%,54,46,12,44,4,7,0,1,0,0,0.52,0.57,0.52,0.57
12-05-2025,Botafogo RJ,Internacional,4,0,1.01,1.06,43%,57%,12,19,5,5,1,1,2,7,80%,86%,1.26,0.30,4,8,3,6,10,9,2,10,0,0,15,19,0,0,2,1,10,11,47%,42%,72%,72%,0%,29%,0.29,0.88,26,27,11,10,75%,70%,41,42,30,17,10,9,1,1,0,1,0.30,1.26,0.30,-2.74
11-05-2025,Atletico-MG,Fluminense,3,2,2.33,0.72,55%,45%,14,5,5,2,3,1,10,0,85%,81%,2.27,0.74,5,2,4,1,9,1,5,4,0,0,19,6,0,1,3,0,7,15,30%,39%,75%,58%,33%,0%,1.28,0.52,22,23,15,7,71%,64%,51,41,12,33,16,7,0,0,2,0,0.74,2.27,-1.26,-0.73
11-05-2025,Palmeiras,Sao Paulo,1,0,1.29,0.31,57%,43%,17,6,4,2,1,1,10,1,80%,76%,1.80,0.88,10,2,3,2,8,5,9,1,0,0,30,10,1,1,2,0,16,12,48%,26%,64%,62%,28%,10%,1.26,0.36,20,15,12,16,57%,69%,64,70,18,39,10,10,1,0,0,0,0.88,1.80,0.88,0.80
11-05-2025,Sport Recife,Cruzeiro,0,4,1.08,1.36,45%,55%,11,17,4,6,1,2,7,4,82%,85%,1.37,1.40,7,9,0,2,6,9,5,8,0,1,24,20,2,2,0,2,5,11,56%,45%,70%,65%,33%,31%,1.69,1.07,25,22,11,5,71%,72%,35,46,20,28,10,7,1,0,1,0,1.40,1.37,-1.60,1.37
11-05-2025,Flamengo,Bahia,1,0,1.62,0.47,61%,39%,14,6,5,2,3,1,8,2,90%,85%,0.59,0.30,3,4,6,0,13,4,1,2,2,0,27,12,0,0,3,1,9,11,61%,40%,83%,76%,19%,43%,0.98,0.76,19,14,11,9,78%,47%,44,42,12,24,5,4,1,0,0,0,0.30,0.59,0.30,-0.41
10-05-2025,Gremio,RB Bragantino,1,1,0.64,1.00,38%,62%,16,11,3,3,0,2,6,4,72%,85%,0.71,1.14,7,7,6,1,7,8,9,3,1,0,18,26,0,0,0,4,11,14,46%,61%,56%,74%,8%,27%,0.37,1.04,28,24,14,11,71%,69%,47,54,17,34,9,9,0,0,0,0,1.14,0.71,0.14,-0.29
10-05-2025,Mirassol,Corinthians,2,1,2.68,1.35,36%,64%,14,10,5,3,4,2,4,5,83%,86%,2.36,1.91,6,3,3,4,8,5,6,5,0,1,13,11,0,0,4,0,19,14,55%,67%,63%,70%,17%,16%,0.62,0.38,17,15,14,19,73%,50%,40,47,28,12,9,6,0,0,0,0,1.91,2.36,0.91,0.36
10-05-2025,Vitoria,Vasco,2,1,1.98,0.67,36%,64%,12,16,4,5,4,0,6,3,83%,91%,1.58,0.82,4,6,4,5,8,10,4,6,1,0,15,24,0,0,1,0,17,7,44%,71%,67%,86%,20%,32%,0.92,0.90,16,10,7,17,100%,67%,42,29,24,25,5,5,0,1,0,0,0.82,1.58,-0.18,-0.42
10-05-2025,Fortaleza,Juventude,5,0,2.59,0.12,49%,51%,20,4,13,1,5,0,5,4,79%,77%,5.19,0.03,5,1,2,2,16,2,4,2,1,0,27,13,0,0,0,3,14,13,35%,45%,58%,56%,44%,0%,0.57,0.09,18,34,13,14,69%,100%,58,35,20,25,14,5,0,1,0,0,0.03,5.19,0.03,0.19
06-05-2025,Juventude,Atletico-MG,0,1,0.72,1.28,45%,55%,13,26,6,7,1,1,3,5,73%,83%,1.07,0.46,4,4,3,15,6,20,7,6,0,0,17,37,0,1,2,3,16,12,35%,51%,43%,75%,21%,14%,0.44,1.01,27,15,12,16,71%,69%,57,53,22,46,7,17,1,1,0,0,0.46,1.07,0.46,1.07
05-05-2025,RB Bragantino,Mirassol,1,0,0.70,0.51,53%,47%,15,12,4,3,1,0,4,4,87%,81%,1.58,0.93,7,6,4,3,7,6,8,6,1,0,25,22,0,0,1,0,12,8,51%,48%,84%,70%,5%,21%,0.62,0.48,16,22,8,12,56%,78%,54,56,29,18,9,10,1,0,0,0,0.93,1.58,0.93,0.58
04-05-2025,Cruzeiro,Flamengo,2,1,1.21,0.18,41%,59%,17,6,11,4,3,1,6,5,81%,87%,1.81,0.42,2,2,4,0,11,4,6,2,1,0,20,14,0,0,2,1,9,18,30%,53%,70%,77%,30%,19%,0.64,0.83,18,22,18,9,70%,73%,50,45,27,14,10,7,0,1,0,0,0.42,1.81,-0.58,-0.19
04-05-2025,Gremio,Santos,1,0,0.62,0.47,45%,55%,8,13,3,1,2,1,3,6,80%,86%,0.73,0.04,3,7,2,5,6,6,2,7,0,1,11,23,1,0,0,3,19,10,29%,57%,61%,79%,14%,23%,0.53,0.78,21,21,10,19,82%,65%,59,65,39,32,11,7,2,0,0,0,0.04,0.73,0.04,-0.27
04-05-2025,Vasco,Palmeiras,0,1,0.69,1.19,52%,48%,13,16,5,2,2,3,7,11,87%,85%,0.39,0.83,4,11,4,3,6,5,7,11,0,0,19,27,0,1,1,2,8,11,54%,48%,76%,80%,8%,29%,0.49,1.22,14,15,11,8,75%,77%,44,45,36,22,6,5,0,2,1,0,0.83,0.39,-0.17,0.39
04-05-2025,Bahia,Botafogo RJ,1,0,1.59,1.28,48%,52%,9,16,2,4,4,2,3,3,85%,85%,1.64,0.90,4,4,3,8,4,10,5,6,1,0,20,18,0,1,2,0,8,11,39%,53%,72%,66%,6%,14%,1.16,0.87,17,22,11,8,69%,78%,36,38,31,23,18,9,0,0,0,0,0.90,1.64,0.90,0.00
03-05-2025,Ceara,Vitoria,1,0,1.17,0.92,50%,50%,18,12,8,3,2,2,3,3,78%,82%,1.69,0.13,6,6,4,3,12,7,6,5,1,0,25,8,0,0,5,3,31,15,44%,45%,56%,67%,50%,20%,0.81,0.64,20,19,15,31,87%,47%,64,50,20,19,5,10,1,0,0,0,0.13,1.69,0.13,0.69
03-05-2025,Corinthians,Internacional,4,2,4.36,1.04,65%,35%,22,8,9,4,6,2,3,7,90%,77%,4.16,1.73,8,3,5,1,14,5,8,3,2,0,24,14,0,0,3,3,13,11,75%,18%,80%,59%,33%,31%,2.26,1.06,24,11,11,13,80%,60%,44,52,15,26,8,9,0,1,0,0,1.73,4.16,-0.27,-0.05
03-05-2025,Fluminense,Sport Recife,2,1,1.91,1.07,63%,37%,20,11,8,5,4,2,10,6,84%,75%,2.77,0.90,8,2,4,4,16,11,4,0,0,1,37,17,1,0,0,6,13,12,59%,44%,75%,62%,35%,19%,2.00,0.30,26,24,12,13,67%,58%,60,63,30,46,6,9,0,1,0,0,0.90,2.77,-0.10,0.77
03-05-2025,Sao Paulo,Fortaleza,0,0,1.72,0.89,55%,45%,14,17,4,1,3,0,5,13,89%,81%,1.14,0.01,6,7,4,9,8,12,6,5,0,0,18,19,0,0,2,1,19,15,69%,35%,80%,66%,21%,15%,0.66,0.87,18,9,15,19,30%,74%,47,45,28,26,9,4,1,0,0,0,0.01,1.14,0.01,1.14
28-04-2025,Santos,RB Bragantino,1,2,1.09,1.43,54%,46%,19,16,3,6,1,5,6,10,82%,83%,0.48,1.53,10,5,6,5,12,11,7,5,0,0,24,26,0,1,3,1,15,13,56%,46%,68%,69%,38%,25%,0.91,1.00,24,16,13,15,55%,58%,60,41,19,29,3,9,0,0,1,0,1.53,0.48,-0.47,-0.52
27-04-2025,Cruzeiro,Vasco,1,0,1.01,0.81,43%,57%,11,15,4,6,1,1,4,8,81%,85%,1.07,1.26,6,6,1,3,8,9,3,6,0,0,23,22,0,0,1,0,12,18,44%,49%,70%,77%,32%,39%,1.03,0.61,19,26,18,12,44%,41%,39,62,31,27,3,3,0,1,0,0,1.26,1.07,1.26,0.07
27-04-2025,Palmeiras,Bahia,0,1,1.45,0.56,50%,50%,21,11,2,5,0,1,6,4,84%,87%,0.79,1.12,13,5,6,1,15,7,6,4,0,1,35,23,0,1,4,1,16,12,60%,55%,65%,75%,35%,40%,1.26,0.71,27,10,12,16,38%,73%,50,52,12,47,4,8,0,0,0,0,1.12,0.79,0.12,0.79
27-04-2025,Vitoria,Gremio,1,1,1.31,1.56,55%,45%,14,11,3,8,2,2,6,2,88%,84%,1.02,1.85,4,2,7,1,10,7,4,4,0,0,31,14,0,1,1,2,11,20,53%,36%,79%,70%,29%,33%,1.37,0.84,19,19,20,11,76%,41%,44,60,18,33,4,11,0,0,0,0,1.85,1.02,0.54,0.02
27-04-2025,Flamengo,Corinthians,4,0,2.12,0.21,54%,46%,17,8,6,2,4,0,10,3,92%,90%,2.66,0.16,7,4,4,2,10,5,7,3,2,0,33,12,1,1,2,2,12,14,82%,66%,82%,80%,23%,38%,1.02,0.43,10,8,14,12,77%,53%,36,41,12,22,7,5,0,1,0,1,0.16,2.66,0.07,-1.34
27-04-2025,Botafogo RJ,Fluminense,2,0,0.84,0.26,39%,61%,15,8,7,1,1,0,6,3,87%,89%,1.62,0.62,7,5,1,2,11,3,4,5,1,1,28,12,2,1,2,2,9,21,57%,60%,76%,83%,31%,8%,1.18,0.60,16,23,21,9,65%,33%,52,59,19,16,4,7,0,0,0,1,0.62,1.62,0.62,-0.38
27-04-2025,Sport Recife,Fortaleza,0,0,1.47,0.67,58%,42%,16,10,8,1,4,0,6,6,84%,77%,1.43,0.15,6,2,2,7,8,8,8,2,0,1,23,13,1,0,2,3,9,11,43%,22%,72%,52%,17%,18%,1.20,0.29,19,27,11,9,83%,43%,48,39,36,35,8,11,1,0,0,0,0.15,1.43,0.15,1.43
26-04-2025,Ceara,Sao Paulo,1,1,0.54,0.79,40%,60%,7,14,2,4,2,2,3,2,81%,88%,0.32,1.38,4,4,1,6,5,6,2,8,0,0,16,19,1,1,1,1,19,13,46%,68%,62%,79%,29%,18%,0.83,1.14,17,22,13,19,74%,65%,61,45,38,17,9,9,0,0,0,1,1.38,0.32,0.38,-0.68
26-04-2025,Mirassol,Atletico-MG,2,2,1.73,1.73,38%,62%,20,17,6,6,3,2,9,7,75%,83%,3.13,1.08,7,9,7,2,11,8,9,9,0,0,18,20,0,0,1,3,5,11,46%,40%,70%,72%,36%,22%,0.64,0.67,17,20,11,5,56%,92%,37,44,31,26,9,11,0,0,0,0,1.08,3.13,-0.92,1.13
26-04-2025,Internacional,Juventude,3,1,1.28,0.27,53%,47%,13,4,7,1,4,1,9,2,83%,83%,1.78,0.19,3,2,3,1,6,3,7,1,0,0,19,8,0,0,4,5,8,17,48%,39%,59%,59%,47%,15%,0.86,0.30,21,18,17,8,58%,86%,54,51,24,25,5,6,0,0,0,0,0.19,1.78,-0.81,-1.22
22-04-2025,Bahia,Ceara,1,0,1.69,1.21,65%,35%,13,10,4,2,3,1,3,4,90%,80%,1.38,1.25,8,5,1,3,9,6,4,4,0,0,19,15,0,1,5,1,18,14,50%,37%,85%,68%,22%,26%,0.90,0.55,14,15,14,18,76%,54%,63,58,18,28,3,7,0,0,0,0,1.25,1.38,1.25,0.38
21-04-2025,RB Bragantino,Cruzeiro,1,0,1.21,0.77,42%,58%,20,12,6,4,1,2,4,9,80%,84%,0.88,0.37,10,5,4,3,13,5,7,7,2,1,35,21,0,0,1,1,13,17,60%,47%,77%,73%,44%,14%,0.65,0.84,20,14,17,13,53%,55%,54,57,35,16,14,12,0,0,0,0,0.37,0.88,0.37,-0.05
20-04-2025,Fluminense,Vitoria,1,1,1.18,0.60,62%,38%,11,7,5,3,4,1,6,4,92%,87%,1.31,1.10,6,0,0,4,8,4,3,3,0,0,27,12,0,0,1,1,14,12,62%,49%,84%,75%,15%,12%,1.07,0.55,21,9,12,14,56%,44%,50,31,22,23,6,7,0,0,0,0,1.10,1.31,0.10,0.21
20-04-2025,Fortaleza,Palmeiras,1,2,1.20,1.00,52%,48%,13,6,5,4,2,2,8,2,83%,80%,1.28,1.60,7,1,1,1,7,4,6,2,0,0,22,9,1,0,1,4,13,12,51%,37%,74%,52%,21%,11%,0.53,0.26,21,22,12,13,48%,76%,62,64,22,37,10,8,0,1,0,0,1.60,1.28,-0.40,0.28
20-04-2025,Atletico-MG,Botafogo RJ,1,0,1.01,0.29,55%,45%,13,7,6,2,1,0,8,4,85%,81%,1.73,0.95,5,2,2,3,9,4,4,3,0,0,20,14,0,1,1,1,14,13,69%,45%,71%,53%,23%,36%,1.03,0.78,26,16,13,14,50%,64%,44,36,24,14,9,6,0,0,0,0,0.95,1.73,0.92,0.92
20-04-2025,Sao Paulo,Santos,2,1,1.57,1.45,41%,59%,6,15,3,3,2,1,5,5,79%,85%,1.74,1.66,1,7,2,5,3,12,3,3,0,0,12,29,1,0,2,1,14,17,35%,49%,66%,74%,0%,40%,1.41,1.01,22,15,17,14,55%,75%,52,83,27,29,9,9,1,0,0,0,1.66,1.74,0.66,-0.26
20-04-2025,Juventude,Mirassol,2,2,1.21,2.24,45%,55%,18,25,6,6,0,2,5,3,78%,82%,0.86,1.84,6,4,6,15,12,18,6,7,1,0,23,43,0,0,1,0,10,18,47%,37%,65%,64%,13%,26%,0.47,1.38,31,18,18,10,67%,55%,50,54,42,38,10,6,2,1,0,0,1.84,0.86,-0.16,-1.13
20-04-2025,Gremio,Internacional,1,1,1.47,2.14,40%,60%,8,14,2,5,2,2,3,7,67%,81%,0.32,2.59,4,5,2,4,7,10,1,4,1,0,12,19,0,0,1,1,14,14,40%,51%,55%,72%,9%,29%,0.26,1.13,33,32,14,14,87%,59%,73,56,15,22,21,7,0,0,0,0,2.59,0.32,1.59,0.32
19-04-2025,Vasco,Flamengo,0,0,0.51,2.08,36%,64%,6,17,1,7,1,5,2,11,78%,90%,0.62,1.61,4,9,1,1,2,13,4,4,1,0,6,35,0,1,1,1,10,14,30%,66%,58%,86%,15%,31%,0.21,2.56,14,14,14,10,69%,71%,34,50,35,12,9,9,0,0,0,0,1.61,0.62,1.61,0.53
19-04-2025,Corinthians,Sport Recife,2,1,2.16,0.39,58%,42%,17,10,4,2,3,0,5,4,86%,81%,1.37,1.02,9,7,4,1,14,5,3,5,1,1,30,15,2,0,4,0,12,11,59%,51%,68%,75%,44%,26%,1.14,0.37,24,20,11,12,63%,65%,49,42,15,16,13,17,1,3,0,0,1.02,1.37,0.02,-0.63
18-04-2025,Cruzeiro,Bahia,3,0,2.42,0.27,40%,60%,14,7,7,1,3,1,4,5,83%,85%,3.04,0.04,5,5,2,1,6,4,8,3,0,0,22,16,1,0,2,0,9,15,49%,37%,74%,76%,5%,27%,0.82,0.43,24,20,15,9,64%,75%,48,45,18,20,5,6,0,0,0,0,0.04,3.04,0.04,0.04
17-04-2025,Flamengo,Juventude,6,0,3.19,0.16,68%,32%,19,4,9,1,7,0,6,0,92%,84%,4.14,0.13,6,2,4,1,11,1,7,3,0,0,29,2,1,0,0,1,12,14,69%,45%,84%,56%,32%,0%,2.06,0.19,10,8,14,12,92%,29%,44,26,10,17,5,9,0,0,0,0,0.13,4.14,0.13,-1.86
17-04-2025,Santos,Atletico-MG,2,0,2.18,0.98,37%,63%,11,16,5,4,3,0,3,6,81%,87%,2.14,0.69,4,8,2,4,7,7,4,9,0,1,15,26,0,0,0,4,17,11,47%,66%,67%,75%,43%,15%,0.70,0.89,10,17,11,17,74%,79%,51,45,40,11,12,9,1,0,0,0,0.69,2.14,0.69,0.14
17-04-2025,Vitoria,Fortaleza,2,1,1.11,1.02,40%,60%,15,9,8,4,2,3,5,5,83%,90%,1.59,1.79,3,5,4,0,9,7,6,2,0,1,20,12,0,0,4,4,10,15,35%,43%,68%,76%,26%,31%,0.90,1.14,15,20,15,10,64%,54%,36,48,23,24,8,2,0,0,0,0,1.79,1.59,0.79,-0.41
16-04-2025,Corinthians,Fluminense,0,2,0.82,1.20,58%,42%,10,8,2,4,0,1,7,4,84%,82%,0.37,1.34,7,2,1,2,5,3,5,5,0,0,15,11,0,1,0,0,13,12,65%,40%,70%,67%,7%,27%,0.81,0.38,22,23,12,13,88%,50%,44,37,19,36,11,8,0,0,0,0,1.34,0.37,-0.66,0.37
16-04-2025,Internacional,Palmeiras,0,1,1.02,0.86,67%,33%,11,12,2,4,2,1,1,6,87%,77%,0.87,1.08,4,2,5,6,5,6,6,6,0,0,14,13,0,1,1,4,16,15,71%,37%,72%,61%,25%,20%,0.75,0.53,25,20,15,16,81%,59%,60,46,20,34,7,9,0,1,1,0,1.08,0.87,0.08,0.87
16-04-2025,Mirassol,Gremio,4,1,1.49,1.01,41%,59%,11,16,6,6,1,3,2,7,84%,89%,2.93,1.85,3,5,2,5,7,9,4,7,0,1,19,26,1,0,1,0,16,12,39%,67%,71%,82%,40%,23%,1.20,1.11,14,11,12,16,58%,75%,36,47,32,12,6,12,1,0,0,0,1.85,2.93,0.85,-1.07
16-04-2025,Sport Recife,RB Bragantino,0,1,0.72,1.39,62%,38%,21,16,6,7,0,2,9,3,83%,78%,0.68,1.63,7,6,8,3,9,12,12,4,1,0,32,22,2,0,4,3,12,10,58%,60%,77%,67%,13%,31%,1.20,0.47,28,18,10,12,71%,67%,47,62,14,46,6,12,0,0,0,0,1.63,0.68,0.63,0.68
16-04-2025,Botafogo RJ,Sao Paulo,2,2,1.37,0.99,57%,43%,23,14,8,4,3,2,9,4,88%,85%,3.30,1.39,9,6,6,4,13,6,10,8,0,0,38,17,0,0,1,2,4,11,63%,54%,77%,74%,31%,30%,1.38,0.82,16,15,11,4,75%,67%,42,45,17,41,10,9,0,0,0,0,1.39,3.30,-0.61,1.30
16-04-2025,Ceara,Vasco,2,1,2.14,1.13,36%,64%,11,11,2,3,3,1,1,2,81%,89%,1.90,0.48,7,6,2,2,7,8,4,3,0,1,16,15,0,0,1,2,12,14,44%,54%,74%,81%,41%,32%,1.31,1.03,16,18,14,12,53%,53%,45,48,25,24,8,4,0,0,0,1,0.48,1.90,-0.52,-0.10
14-04-2025,Atletico-MG,Vitoria,2,2,1.84,1.20,64%,36%,34,9,10,4,2,3,16,3,86%,75%,2.29,2.00,9,3,15,2,24,5,10,4,1,1,39,9,0,0,2,0,10,8,54%,44%,76%,59%,20%,38%,1.13,0.45,16,19,8,10,48%,76%,52,43,13,37,5,14,0,0,0,0,2.00,2.29,0.00,0.48
14-04-2025,Fortaleza,Internacional,0,0,0.52,0.32,54%,46%,10,9,1,1,0,0,5,5,88%,85%,0.03,0.08,6,5,3,3,4,4,6,5,0,0,17,15,0,0,2,0,13,12,61%,63%,73%,67%,22%,8%,0.33,0.37,15,22,12,13,75%,64%,52,47,25,21,10,2,0,1,0,0,0.08,0.03,0.08,0.03
13-04-2025,Fluminense,Santos,1,0,0.66,0.12,59%,41%,13,4,4,1,0,0,3,3,87%,82%,0.53,0.03,5,3,4,0,5,3,8,1,0,0,16,10,0,0,1,2,22,16,56%,50%,76%,60%,18%,18%,0.42,0.27,22,12,16,22,53%,73%,51,47,10,28,6,7,0,0,0,0,0.03,0.53,0.03,-0.47
13-04-2025,Gremio,Flamengo,0,2,0.31,1.08,40%,60%,10,8,2,4,0,1,3,4,84%,87%,0.22,1.87,4,3,4,1,4,4,6,4,0,0,14,16,0,0,1,0,14,11,53%,61%,66%,73%,20%,0%,0.42,0.39,17,18,11,14,73%,62%,56,46,28,18,11,15,0,1,1,0,1.87,0.22,-0.13,0.22
13-04-2025,Sao Paulo,Cruzeiro,1,1,0.49,0.87,57%,43%,11,15,2,2,1,2,4,6,82%,76%,0.67,0.28,4,5,5,8,5,7,6,8,0,1,13,17,0,0,1,0,21,14,48%,33%,71%,57%,14%,22%,0.38,0.58,18,29,14,21,71%,57%,70,60,35,23,8,6,0,0,0,0,0.28,0.67,-0.72,-0.33
13-04-2025,Bahia,Mirassol,1,1,1.81,0.61,57%,43%,17,5,2,3,4,1,10,2,87%,86%,0.96,1.18,7,2,8,0,13,3,4,2,0,0,42,8,1,0,2,3,10,11,54%,56%,85%,78%,17%,20%,2.26,0.31,7,11,11,10,38%,57%,44,57,7,35,12,8,0,0,0,0,1.18,0.96,0.18,-0.04
13-04-2025,Vasco,Sport Recife,3,1,1.49,1.12,45%,55%,10,19,6,3,3,2,1,10,83%,85%,2.46,0.38,4,5,0,11,5,9,5,9,0,1,22,30,0,0,0,1,14,11,53%,54%,75%,79%,33%,0%,1.07,0.75,15,21,11,14,67%,82%,64,38,39,14,13,7,0,0,0,0,0.38,2.46,0.38,-0.54
12-04-2025,Palmeiras,Corinthians,2,0,1.45,0.27,34%,66%,13,8,5,1,4,0,1,3,80%,90%,1.50,0.04,7,5,1,2,7,4,6,4,2,0,18,12,0,0,3,0,18,17,38%,66%,60%,76%,33%,0%,0.79,0.21,25,18,17,18,78%,76%,50,51,23,22,10,6,1,1,0,0,0.04,1.50,0.04,-0.50
12-04-2025,Juventude,Ceara,2,1,2.21,1.03,58%,42%,17,8,3,2,4,2,4,3,83%,74%,1.79,0.98,10,4,4,2,11,6,6,2,0,0,22,15,0,0,3,0,15,14,43%,46%,63%,52%,31%,11%,0.67,0.49,17,28,14,15,55%,33%,49,45,34,21,11,4,0,1,0,0,0.98,1.79,-0.02,-0.21
12-04-2025,RB Bragantino,Botafogo RJ,1,0,2.06,0.70,37%,63%,11,12,4,2,3,0,3,8,80%,83%,1.20,0.30,2,8,5,2,8,6,3,6,0,1,25,21,0,0,0,2,11,19,39%,46%,72%,64%,14%,18%,1.38,0.66,16,29,19,11,60%,71%,43,54,39,14,9,6,0,0,0,0,0.30,1.20,0.30,0.20
07-04-2025,Santos,Bahia,2,2,1.32,1.98,55%,45%,21,10,6,3,2,4,9,3,85%,78%,1.36,1.39,7,5,8,2,11,10,10,0,0,0,28,23,0,1,4,0,16,13,50%,35%,79%,82%,23%,47%,1.12,1.12,19,25,13,16,70%,88%,65,54,16,26,11,7,0,0,0,1,1.39,1.36,-0.61,-0.64
